,_id,city,latitude,longitude,state,street,zipcode,appliances,architecture,basement,bathrooms,bedrooms,coolingsystem,coveredparkingspaces,exteriormaterial,finishedsqft,floorcovering,floornumber,heatingsources,heatingsystem,lotsizesqft,numfloors,numrooms,numunits,parkingtype,roof,rooms,usecode,view,yearbuilt,yearupdated,elementaryschool,highschool,homedescription,images_count,images_image,links_homedetails,links_homeinfo,links_photogallery,middleschool,neighborhood,pageviewcount_currentmonth,pageviewcount_total,agentname,agentprofileurl,externalurl,lastupdateddate,mls,openhousedates,status,type,price,schooldistrict,trans_desc,trans_score,trans_summary,walkscore_desc,walkscore_score,whatownerloves,zpid
144,55f6e8a63ae7404c5edef24e,San Francisco,37.759149,-122.505093,CA,1471 45th Ave,94122,,,,1.0,2,,,,1100,,,,,3049,,5,,,,,SingleFamily,,1927,,,,,8,None,http://www.zillow.com/homedetails/1471-45th-Ave-San-Francisco-CA-94122/15104270_zpid/,http://www.zillow.com/homedetails/1471-45th-Ave-San-Francisco-CA-94122/15104270_zpid/,http://www.zillow.com/homedetails/1471-45th-Ave-San-Francisco-CA-94122/15104270_zpid/#image=lightbox%3Dtrue,,,2303,2303,,,,,,,,,,,Some Transit,57,"7 nearby routes: 6 bus, 1 rail, 0 other",Very Walkable,81,,15104270
145,55f6e8a63ae7404c5edef24f,SAN FRANCISCO,37.762899,-122.497005,CA,3630-3632 Irving St,94122,,,,2.0,4,,,Stucco,2150,"Carpet, Hardwood",,,,1875,2,10,2,Garage - Attached,,"Dining room, Family room",MultiFamily2To4,City,1947,,,,"Prime Outer Sunset location. Both owners occupied. Each unit is well maintained with featuring two spacious bedrooms, remodeled kitchen, open living room and dinning room. Full garage with two car S/S garage. walking distance to transportation, Great public and private schools, recreation center, shops and restaurants nearby.
",9,None,http://www.zillow.com/homedetails/3630-3632-Irving-St-San-Francisco-CA-94122/15101285_zpid/,http://www.zillow.com/homedetails/3630-3632-Irving-St-San-Francisco-CA-94122/15101285_zpid/,http://www.zillow.com/homedetails/3630-3632-Irving-St-San-Francisco-CA-94122/15101285_zpid/#image=lightbox%3Dtrue,,,3271,3271,Sharon Lei,http://www.zillow.com/profile/sharonleisf/,http://sfarmls.rapmls.com/scripts/mgrqispi.dll?APPNAME=Sanfrancisco&PRGNAME=MLSLogin&ARGUMENT=aDdGGwk5V4YGewLVZpw0IwLlnqOhY%2BuFOLL8cQsqsWw%3D&KeyRid=1,2015-07-22 10:35:00.0,434978,,Active,For sale by agent,1150000,,Some Transit,59,"8 nearby routes: 7 bus, 1 rail, 0 other",Very Walkable,75,,15101285
146,55f6e8a63ae7404c5edef250,San Francisco,37.746417,-122.50462,CA,2150 46th Ave,94116,"Dishwasher, Microwave, Range / Oven, Refrigerator",Contemporary,Finished,3.0,4,,1,Stucco,1822,Hardwood,,,,3000,2,5,,Garage - Detached,Other,,SingleFamily,City,1941,2015,,,"Gorgeous INSIDE!! A Rare GEM! Extensively Remodeled in 2015. This Elegant & Inviting 2 Story House boasts 4 Bedrooms and 3 Full Bathrooms with a Master Suite. Imbued with Awe-inspiring Attention to Detail throughout from the Hardwood Flooring to the Deep Crown Molding. The Main Level features the Sun-Drenched Living Room with Gas Fireplace, Formal Dining Room, Open Kitchen with Custom Cabinetry, Quartz Stone Countertops & Stainless Steel Appliances, 2 Spacious Bedrooms, 2 Baths, Master Bedroom Suite with Jacuzzi Tub, Patio access to Landscaped Backyard. The Lower features 2 Additional Bedrooms and 1 Full Bath, with French Doors lead to the Backyard. 1 Car Garage. A MUST SEE!! ",42,None,http://www.zillow.com/homedetails/2150-46th-Ave-San-Francisco-CA-94116/15116909_zpid/,http://www.zillow.com/homedetails/2150-46th-Ave-San-Francisco-CA-94116/15116909_zpid/,http://www.zillow.com/homedetails/2150-46th-Ave-San-Francisco-CA-94116/15116909_zpid/#image=lightbox%3Dtrue,,,3252,3252,Patrick Lam- Top #1 Producer,http://www.zillow.com/profile/Patrick-Lam-TopAgent/,,2015-09-05 13:44:00.0,,,Active,For sale by agent,998000,,Some Transit,60,"9 nearby routes: 8 bus, 1 rail, 0 other",Somewhat Walkable,63,"Gorgeous INSIDE!! A Rare GEM! Extensively Remodeled in 2015. This Elegant & Inviting 2 Story House boasts 4 Bedrooms and 3 Full Bathrooms with a Master Suite. Imbued with Awe-inspiring Attention to Detail throughout from the Hardwood Flooring to the Deep Crown Molding. The Main Level features the Sun-Drenched Living Room with Gas Fireplace, Formal Dining Room, Open Kitchen with Custom Cabinetry, Quartz Stone Countertops & Stainless Steel Appliances, 2 Spacious Bedrooms, 2 Baths, Master Bedroom Suite with Jacuzzi Tub, Patio access to Landscaped Backyard. The Lower features 2 Additional Bedrooms and 1 Full Bath, with French Doors lead to the Backyard. 1 Car Garage. A MUST SEE!! ",15116909
147,55f6e8a63ae7404c5edef251,San Francisco,37.760729,-122.493414,CA,2915 Judah St,94122,,Other,,1.0,2,,,,800,,,,,2500,1,4,,Garage - Attached,Other,,SingleFamily,,1944,,,,"One of the great investment property in town! Upstairs features 2 bedroom, 1 bath, and a living room. Downstairs features 1 bedroom and 1 bath. Easy access to MUNI lines to downtown and to Stonestown Shopping Center/SFSU. Convenient to local shopping. Walking distance to Golden Gate Park. Zoning is RH-3.",2,None,http://www.zillow.com/homedetails/2915-Judah-St-San-Francisco-CA-94122/15104815_zpid/,http://www.zillow.com/homedetails/2915-Judah-St-San-Francisco-CA-94122/15104815_zpid/,http://www.zillow.com/homedetails/2915-Judah-St-San-Francisco-CA-94122/15104815_zpid/#image=lightbox%3Dtrue,,,16227,16227,Lawrence Chiu,http://www.zillow.com/profile/agentlchiu/,,2015-06-07 15:49:00.0,432951,,Active,For sale by agent,748000,,Some Transit,60,"12 nearby routes: 11 bus, 1 rail, 0 other",Very Walkable,74,"One of the great investment property in town! Upstairs features 2 bedroom, 1 bath, and a living room. Downstairs features 1 bedroom and 1 bath. Easy access to MUNI lines to downtown and to Stonestown Shopping Center/SFSU. Convenient to local shopping. Walking distance to Golden Gate Park. Zoning is RH-3.",15104815
148,55f6e8a63ae7404c5edef252,San Francisco,37.74389,-122.493529,CA,2433 Santiago St,94116,"Dishwasher, Refrigerator, Range / Oven, Microwave, Garbage disposal, Washer",Loft,,2.0,3,"Central, Other",,,1200,"Hardwood, Tile",,,Forced air,2495,,5,,"Garage - Attached, Carport, Off-street, On-street",,"Walk-in closet, Master bath, Family room, Dining room",SingleFamily,,1928,,,,"Detached Home. Efficiency Kitchen Only. Ground Floor ""In-Law"" with 3 Bedrooms and 2 Baths. Hardwood floors, marble counters, and crown molding throughout. Accessibility to nice rear yard.*Plenty of Car Parking*Laundry on premises*Close to SFSU and top SF public schools including elementary, middle, and high school. 1 block from Taraval Muni.*Conveniently located near freeway access for commuters. The San Francisco Zoo, Golden Gate Park, Great Highway and Ocean Beach are just minutes away.Long Lease and Short Lease",1,http://photos1.zillowstatic.com/p_d/ISxfq2b4ttnmgc0000000000.jpg,http://www.zillow.com/homedetails/2433-Santiago-St-San-Francisco-CA-94116/15120937_zpid/,http://www.zillow.com/homedetails/2433-Santiago-St-San-Francisco-CA-94116/15120937_zpid/,http://www.zillow.com/homedetails/2433-Santiago-St-San-Francisco-CA-94116/15120937_zpid/#image=lightbox%3Dtrue,,,3875,3875,,,,,,,,,,,Some Transit,62,"13 nearby routes: 12 bus, 1 rail, 0 other",Very Walkable,74,,15120937
149,55f6e8a63ae7404c5edef253,San Francisco,37.757709,-122.492093,CA,1579 33rd Ave,94122,,,,3.0,,,,,2024,,,,,3000,,6,,,,,SingleFamily,,1931,,,,,1,http://photos3.zillowstatic.com/p_d/IS-jmits4zs80nx.jpg,http://www.zillow.com/homedetails/1579-33rd-Ave-San-Francisco-CA-94122/15107370_zpid/,http://www.zillow.com/homedetails/1579-33rd-Ave-San-Francisco-CA-94122/15107370_zpid/,http://www.zillow.com/homedetails/1579-33rd-Ave-San-Francisco-CA-94122/15107370_zpid/#image=lightbox%3Dtrue,,,3200,3200,,,,,,,,,,,Some Transit,61,"12 nearby routes: 11 bus, 1 rail, 0 other",Very Walkable,79,,15107370
150,55f6e8a63ae7404c5edef254,San Francisco,37.734191,-122.414794,CA,731 Ellsworth St,94110,"Dishwasher, Dryer, Garbage disposal, Range / Oven, Refrigerator, Trash compactor, Washer",,Unfinished,1.5,3,,,,1387,"Hardwood, Tile",,,,1750,2,8,,Garage - Attached,,Family room,SingleFamily,"City, Water",1945,,,,,1,http://photos1.zillowstatic.com/p_d/ISxrvmf9gczywt1000000000.jpg,http://www.zillow.com/homedetails/731-Ellsworth-St-San-Francisco-CA-94110/15164692_zpid/,http://www.zillow.com/homedetails/731-Ellsworth-St-San-Francisco-CA-94110/15164692_zpid/,http://www.zillow.com/homedetails/731-Ellsworth-St-San-Francisco-CA-94110/15164692_zpid/#image=lightbox%3Dtrue,,,630,630,,,,2015-07-20 07:55:00.0,,,,Make me move,1500000,,Some Transit,74,"20 nearby routes: 19 bus, 1 rail, 0 other",Very Walkable,80,,15164692
151,55f6e8a63ae7404c5edef257,San Francisco,37.735003,-122.422624,CA,80 Crescent Ave,94110,,,,1.0,4,,,,1155,,,,,2613,,5,,,,,SingleFamily,,1942,,,,,7,None,http://www.zillow.com/homedetails/80-Crescent-Ave-San-Francisco-CA-94110/15164451_zpid/,http://www.zillow.com/homedetails/80-Crescent-Ave-San-Francisco-CA-94110/15164451_zpid/,http://www.zillow.com/homedetails/80-Crescent-Ave-San-Francisco-CA-94110/15164451_zpid/#image=lightbox%3Dtrue,,,3489,3489,,,,,,,,,,,Some Transit,80,"19 nearby routes: 14 bus, 5 rail, 0 other",Very Walkable,83,,15164451
152,55f6e8a63ae7404c5edef258,San Francisco,37.740501,-122.413101,CA,3663 Folsom St,94110,Dishwasher,Contemporary,,3.5,3,,2,,2080,,,,Forced air,1746,3,7,,Garage - Attached,,Family room,SingleFamily,City,1962,,,,"Enjoy bay views from the open living area of this newly remodeled single family home in Bernal Heights. Situated on 3-levels, the top floor features a living room w/ fireplace, dining area, & open kitchen w/ island & stainless steel appliances. Two bedrooms, a full bathroom & a guest powder room complete this floor. The second level is a spacious master suite w/ two closets & a private deck w/ views. Lower level offers a flex room that can be used as a fourth bedroom or family/entertainment room, & a full bathroom, with access to the rear yard by way of a large deck leading to a leveled rear yard ideal for the four legged family member, kids, and entertaining.",18,None,http://www.zillow.com/homedetails/3663-Folsom-St-San-Francisco-CA-94110/15162019_zpid/,http://www.zillow.com/homedetails/3663-Folsom-St-San-Francisco-CA-94110/15162019_zpid/,http://www.zillow.com/homedetails/3663-Folsom-St-San-Francisco-CA-94110/15162019_zpid/#image=lightbox%3Dtrue,,,4880,4880,Miros Rodriguez,http://www.zillow.com/profile/MirosRodriguez/,http://www.3663Folsom.com,2015-09-10 09:29:00.0,436760,None,Active,For sale by agent,1950000,,Some Transit,75,"19 nearby routes: 18 bus, 1 rail, 0 other",Very Walkable,88,"This wonderful home is ideally located just one block from all the quaint shops and restaurants on Cortland Avenue.  Take a short three blocks stroll to the base of Bernal Heights Park and Hill, or a 15 minute walk to children friendly Holly Park.  Convenient access to both 101 & 280 freeways are a few minutes away.  Public transportation one block away on Cortland Avenue with MUNI #24 bus ride to 30th Street & Dolores or 26th Street & Valencia for technology bus stops, Mission Street and nearby J line street car.  A 15 minute MUNI #67 bus ride will take you to the BART station at 24th Street/Mission.",15162019
153,55f6e8a63ae7404c5edef259,San Francisco,37.735393,-122.413819,CA,4136 Folsom St,94110,"Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",,,1.0,3,,2,,1244,Hardwood,,Gas,Forced air,1750,2,5,,"Garage - Attached, Off-street",,Dining room,SingleFamily,,1947,,,,"Three bedroom, 1 bath (newly renovated with Carerra marble flooring & subway tile bath/shower), two car spacious garage, sauna, good outdoor space. Fantastic location - four blocks from Alemany farmer's market & shops on Cortland & open space on Bernal Hill.  Lots of storage.  Very easy access for commuting to the Peninsula. New energy efficient forced air heating, double paned windows & working fireplace.",5,None,http://www.zillow.com/homedetails/4136-Folsom-St-San-Francisco-CA-94110/15164105_zpid/,http://www.zillow.com/homedetails/4136-Folsom-St-San-Francisco-CA-94110/15164105_zpid/,http://www.zillow.com/homedetails/4136-Folsom-St-San-Francisco-CA-94110/15164105_zpid/#image=lightbox%3Dtrue,,,3650,3650,,,,2015-04-17 11:07:00.0,,,,Make me move,1250000,,Some Transit,74,"20 nearby routes: 19 bus, 1 rail, 0 other",Very Walkable,83,,15164105
154,55f6e8a63ae7404c5edef25a,San Francisco,37.737893,-122.413842,CA,431 Gates St,94110,"Dishwasher, Dryer, Freezer, Garbage disposal, Range / Oven, Refrigerator, Washer",Queen Anne / Victorian,Partially finished,1.0,2,None,1,Wood,900,"Hardwood, Linoleum / Vinyl",,Gas,Forced air,1750,1,5,,Garage - Attached,Asphalt,,SingleFamily,None,1900,,,,,1,http://photos1.zillowstatic.com/p_d/ISluhkazfdpwcg0000000000.jpg,http://www.zillow.com/homedetails/431-Gates-St-San-Francisco-CA-94110/15163224_zpid/,http://www.zillow.com/homedetails/431-Gates-St-San-Francisco-CA-94110/15163224_zpid/,http://www.zillow.com/homedetails/431-Gates-St-San-Francisco-CA-94110/15163224_zpid/#image=lightbox%3Dtrue,,,5923,5923,,,,2014-11-09 21:45:00.0,,,,Make me move,1099000,,Some Transit,75,"19 nearby routes: 18 bus, 1 rail, 0 other",Very Walkable,88,,15163224
155,55f6e8a63ae7404c5edef25c,San Francisco,37.736239,-122.411874,CA,456 Nevada St,94110,"Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Trash compactor, Washer",,Finished,2.0,4,,1,Stucco,1800,"Carpet, Hardwood",,Gas,Forced air,1751,2,8,,Garage - Attached,Asphalt,"Dining room, Family room",SingleFamily,City,1955,,,,,28,None,http://www.zillow.com/homedetails/456-Nevada-St-San-Francisco-CA-94110/15163959_zpid/,http://www.zillow.com/homedetails/456-Nevada-St-San-Francisco-CA-94110/15163959_zpid/,http://www.zillow.com/homedetails/456-Nevada-St-San-Francisco-CA-94110/15163959_zpid/#image=lightbox%3Dtrue,,,3923,3923,,,,2015-08-27 10:01:00.0,,,,Make me move,1800000,,Some Transit,72,"19 nearby routes: 18 bus, 1 rail, 0 other",Very Walkable,82,,15163959
156,55f6e8a63ae7404c5edef25d,San Francisco,37.738506,-122.412502,CA,365 Banks St,94110,,,,1.0,,,,,1120,,,,,2250,,7,,,,,SingleFamily,,1909,,,,,1,http://photos1.zillowstatic.com/p_d/IS99hocl1s1pwu1000000000.jpg,http://www.zillow.com/homedetails/365-Banks-St-San-Francisco-CA-94110/15162852_zpid/,http://www.zillow.com/homedetails/365-Banks-St-San-Francisco-CA-94110/15162852_zpid/,http://www.zillow.com/homedetails/365-Banks-St-San-Francisco-CA-94110/15162852_zpid/#image=lightbox%3Dtrue,,,649,649,,,,,,,,,,,Some Transit,74,"19 nearby routes: 18 bus, 1 rail, 0 other",Very Walkable,86,,15162852
157,55f6e8a63ae7404c5edef260,San Francisco,37.745261,-122.419525,CA,24 Fair Ave,94110,"Dryer, Washer",,,1.0,3,,,,1200,Hardwood,,,,1585,2,6,,Garage - Attached,Shake / Shingle,,SingleFamily,,1910,,,,"This is your gateway to the hottest neighborhood in the city - Bernal Heights! At the border of Noe Valley, Valencia, the Mission and Bernal sits this amazing opportunity to come-in and make this home yours. Located just steps to the thriving new restaurants, fabulous cafes, shopping, public parks, tech shuttles, 24th St. BART and the J-Church! It is also easy to access both the 101 and 280 freeways . This opportunity will not last!
",14,None,http://www.zillow.com/homedetails/24-Fair-Ave-San-Francisco-CA-94110/15161199_zpid/,http://www.zillow.com/homedetails/24-Fair-Ave-San-Francisco-CA-94110/15161199_zpid/,http://www.zillow.com/homedetails/24-Fair-Ave-San-Francisco-CA-94110/15161199_zpid/#image=lightbox%3Dtrue,,,4278,4278,Ron Davis,http://www.zillow.com/profile/Ron-Davis/,,2015-09-03 14:34:00.0,,,Active,For sale by agent,699000,,Some Transit,83,"22 nearby routes: 17 bus, 5 rail, 0 other",Walker's Paradise,95,Great location near Valencia Street corridor! ,15161199
158,55f6e8a63ae7404c5edef262,SAN FRANCISCO,37.734985,-122.427955,CA,114-116 Saint Marys Ave,94112,"Dishwasher, Refrigerator, Range / Oven, Garbage disposal",Other,,2.0,4,,1,"Wood, Stucco, Vinyl",2500,"Hardwood, Carpet, Other, Tile",,Gas,Other,2238,3,11,,Garage - Detached,Other,Dining room,Townhouse,,1907,,,,,1,http://photos3.zillowstatic.com/p_d/IStwkin3ugxx131000000000.jpg,http://www.zillow.com/homedetails/114-116-Saint-Marys-Ave-San-Francisco-CA-94112/15184329_zpid/,http://www.zillow.com/homedetails/114-116-Saint-Marys-Ave-San-Francisco-CA-94112/15184329_zpid/,http://www.zillow.com/homedetails/114-116-Saint-Marys-Ave-San-Francisco-CA-94112/15184329_zpid/#image=lightbox%3Dtrue,,,4823,4823,,,,,,,,,,,Some Transit,82,"19 nearby routes: 14 bus, 5 rail, 0 other",Very Walkable,83,,15184329
159,55f6e8a63ae7404c5edef263,San Francisco,37.737591,-122.416355,CA,473 Andover St,94110,,,,2.0,,,,,1600,,,,,3497,,8,,,,,SingleFamily,,1928,,,,,1,http://photos2.zillowstatic.com/p_d/IS-1dypvqlsdl5r1.jpg,http://www.zillow.com/homedetails/473-Andover-St-San-Francisco-CA-94110/15163338_zpid/,http://www.zillow.com/homedetails/473-Andover-St-San-Francisco-CA-94110/15163338_zpid/,http://www.zillow.com/homedetails/473-Andover-St-San-Francisco-CA-94110/15163338_zpid/#image=lightbox%3Dtrue,,,373,373,,,,,,,,,,,Some Transit,76,"20 nearby routes: 19 bus, 1 rail, 0 other",Very Walkable,88,,15163338
160,55f6e8a63ae7404c5edef265,San Pablo,37.788051,-122.446885,CA,400 Presidio St,94806,,,,2.5,2,,,,1438,,,,,,,6,,,,,Condominium,,2005,,,,,1,http://photos1.zillowstatic.com/p_d/IS9p9lpc334jjz0000000000.jpg,http://www.zillow.com/homedetails/400-Presidio-St-San-Pablo-CA-94806/68041908_zpid/,http://www.zillow.com/homedetails/400-Presidio-St-San-Pablo-CA-94806/68041908_zpid/,http://www.zillow.com/homedetails/400-Presidio-St-San-Pablo-CA-94806/68041908_zpid/#image=lightbox%3Dtrue,,,2284,2284,,,,,,,,,,,Some Transit,78,"45 nearby routes: 45 bus, 0 rail, 0 other",Walker's Paradise,95,,68041908
161,55f6e8a63ae7404c5edef266,San Francisco,37.795255,-122.43288,CA,2131 Vallejo St APT 3,94123,"Dryer, Freezer, Dishwasher, Refrigerator, Range / Oven, Microwave, Garbage disposal, Washer",Queen Anne / Victorian,,1.0,1,,1,Stucco,1100,"Hardwood, Tile",,,Forced air,,3,5,1,Garage - Detached,Composition,"Office, Family room, Dining room",Condominium,,1900,,,,"Beautiful Victorian flat in an ideal location.  Wood burning fireplace, parquet floors, new appliances, formal dining room, bonus room secluded behind french doors which is perfect for a home office.  Partial views of the bay and the Golden Gate Bridge.

Neighborhood Description

All of the houses around the neighborhood are huge mansions that sell for several million $$.  ",26,None,http://www.zillow.com/homedetails/2131-Vallejo-St-APT-3-San-Francisco-CA-94123/15072674_zpid/,http://www.zillow.com/homedetails/2131-Vallejo-St-APT-3-San-Francisco-CA-94123/15072674_zpid/,http://www.zillow.com/homedetails/2131-Vallejo-St-APT-3-San-Francisco-CA-94123/15072674_zpid/#image=lightbox%3Dtrue,,,2047,2047,,,,,,,,,,,Some Transit,89,"51 nearby routes: 49 bus, 0 rail, 2 other",Walker's Paradise,97,"location, style, amenities, view of serene garden from huge bedroom windows.",15072674
162,55f6e8a63ae7404c5edef267,San Francisco,37.79469,-122.4308,CA,2063 Broadway Street,94115,"Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",,None,4.0,3,Central,2,,2300,Hardwood,,,,,,,,"Garage - Attached, Off-street",,"Breakfast nook, Dining room, Family room, Laundry room, Master bath, Office, Recreation room",SingleFamily,,1946,,,,,1,http://photos3.zillowstatic.com/p_d/IS95i64a3xv8fs0000000000.jpg,http://www.zillow.com/homedetails/2063-Broadway-Street-San-Francisco-CA-94115/2101302590_zpid/,http://www.zillow.com/homedetails/2063-Broadway-Street-San-Francisco-CA-94115/2101302590_zpid/,http://www.zillow.com/homedetails/2063-Broadway-Street-San-Francisco-CA-94115/2101302590_zpid/#image=lightbox%3Dtrue,,,911,911,,,,2015-08-26 12:17:00.0,,,,Make me move,8000000,,Some Transit,91,"51 nearby routes: 49 bus, 0 rail, 2 other",Walker's Paradise,95,,2101302590
163,55f6e8a63ae7404c5edef268,San Francisco,37.794105,-122.42698,CA,1925 Pacific Ave APT 3,94109,"Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Trash compactor, Washer",,,2.0,3,,1,,1634,Hardwood,3,,,,4,6,1,Garage - Attached,,"Dining room, Family room, Laundry room",Condominium,,1918,,,,"On a prestigious tree-lined Pacific Heights block, this elegant light-filled south facing Edwardian condominium is located in an exquisite European style building. 3 bedrooms, 2 full bathrooms.

Full interior remodel in 2012 using high-end finishes and green materials. Dutch-made wide plank walnut floors with sound insulation. High ceilings, crown moldings & decadent lighting fixtures are showcased throughout this beautiful unit. 

Custom Christopher Peacock kitchen with La Cornue range, SubZero refrigerator, Miele dishwasher, farmhouse sink, and exquisite seashell backsplash. Built-in wine fridge.

Heated bathroom floors and rain shower heads. Each bedroom closet is fitted with  configurable storage.

Formal entry, formal living room with wood burning fireplace, formal dining room, one car garage parking, storage, elevator, intercom, lobby. 

A short walk to coveted schools, transportation, parks, Union & Fillmore Street shopping districts & easy access to the Financial District & the Golden Gate Bridge.",55,None,http://www.zillow.com/homedetails/1925-Pacific-Ave-APT-3-San-Francisco-CA-94109/15073535_zpid/,http://www.zillow.com/homedetails/1925-Pacific-Ave-APT-3-San-Francisco-CA-94109/15073535_zpid/,http://www.zillow.com/homedetails/1925-Pacific-Ave-APT-3-San-Francisco-CA-94109/15073535_zpid/#image=lightbox%3Dtrue,,,5524,5524,,,,2015-05-22 20:25:00.0,,,,Make me move,2200000,Pacific Heights,Some Transit,93,"54 nearby routes: 51 bus, 0 rail, 3 other",Walker's Paradise,95,"Sunshine throughout the day, very quiet back unit. Spacious floor plan and beautiful finishes.",15073535
164,55f6e8a63ae7404c5edef269,San Francisco,37.79463,-122.43752,CA,2447 Vallejo St APT 2,94123,"Dishwasher, Freezer, Garbage disposal, Range / Oven, Refrigerator",,,1.5,2,,,,1314,Hardwood,,,,,3,5,1,On-street,,"Dining room, Family room, Laundry room, Master bath, Office, Pantry",Condominium,"City, Water",1923,,,,,1,http://photos1.zillowstatic.com/p_d/IS1nygqorq557k0000000000.jpg,http://www.zillow.com/homedetails/2447-Vallejo-St-APT-2-San-Francisco-CA-94123/15072555_zpid/,http://www.zillow.com/homedetails/2447-Vallejo-St-APT-2-San-Francisco-CA-94123/15072555_zpid/,http://www.zillow.com/homedetails/2447-Vallejo-St-APT-2-San-Francisco-CA-94123/15072555_zpid/#image=lightbox%3Dtrue,,,3418,3418,,,,2015-08-23 21:20:00.0,,,,Make me move,1999000,,Some Transit,85,"52 nearby routes: 51 bus, 0 rail, 1 other",Walker's Paradise,92,,15072555
165,55f6e8a63ae7404c5edef26a,San Francisco,37.794315,-122.432223,CA,2117 Broadway St,94115,,,,3.0,4,,,,4200,,,,,,3,9,,,,,Condominium,,2003,,,,,13,None,http://www.zillow.com/homedetails/2117-Broadway-St-San-Francisco-CA-94115/63196659_zpid/,http://www.zillow.com/homedetails/2117-Broadway-St-San-Francisco-CA-94115/63196659_zpid/,http://www.zillow.com/homedetails/2117-Broadway-St-San-Francisco-CA-94115/63196659_zpid/#image=lightbox%3Dtrue,,,2728,2728,John Kirkpatrick,http://www.zillow.com/profile/John-Kirkpatrick/,,2015-09-06 17:16:00.0,,,Active,For sale by agent,5500000,,Some Transit,91,"51 nearby routes: 49 bus, 0 rail, 2 other",Walker's Paradise,95,,63196659
166,55f6e8a63ae7404c5edef26b,San Francisco,37.790011,-122.43048,CA,2299 Sacramento St APT 21,94115,"Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Queen Anne / Victorian,Finished,2.0,3,,2,"Brick, Stone, Wood products",1380,"Hardwood, Tile",,Gas,Radiant,,1,6,1,Garage - Attached,Asphalt,"Breakfast nook, Dining room, Laundry room",Condominium,"City, Mountain, Park, Territorial",1913,,,,,1,http://photos2.zillowstatic.com/p_d/IS1jjezcbvppwa0000000000.jpg,http://www.zillow.com/homedetails/2299-Sacramento-St-APT-21-San-Francisco-CA-94115/15074767_zpid/,http://www.zillow.com/homedetails/2299-Sacramento-St-APT-21-San-Francisco-CA-94115/15074767_zpid/,http://www.zillow.com/homedetails/2299-Sacramento-St-APT-21-San-Francisco-CA-94115/15074767_zpid/#image=lightbox%3Dtrue,,,1469,1469,,,,,,,,,,,Some Transit,86,"33 nearby routes: 32 bus, 0 rail, 1 other",Walker's Paradise,97,,15074767
167,55f6e8a63ae7404c5edef26e,San Francisco,37.793994,-122.43182,CA,2200 Pacific Ave APT 6D,94115,"Dishwasher, Freezer, Range / Oven, Refrigerator",,None,2.0,2,,,,1850,"Hardwood, Tile",6,,,,1,5,1,Garage - Attached,,Family room,Condominium,City,1962,,,,"Luxe living in Pacific Heights with views! This 2 bedroom/ 2 bath has an attractive open floor plan with Italian White Oak throughout plus balcony with beautiful views. Bose Sound system. Built-in bookcases. Granite in Kitchen. Master bedroom has many California Closets. Master bath features amber onyx tile. . Deeded parking. Gorgeous rooftop deck with In-ground pool (heated 90 degrees) with 365 degree views of the bay! Safety and convenience with 24 hour Doorman. Close to lush park, chic shopping, cafes, restaurants.",53,None,http://www.zillow.com/homedetails/2200-Pacific-Ave-APT-6D-San-Francisco-CA-94115/15073236_zpid/,http://www.zillow.com/homedetails/2200-Pacific-Ave-APT-6D-San-Francisco-CA-94115/15073236_zpid/,http://www.zillow.com/homedetails/2200-Pacific-Ave-APT-6D-San-Francisco-CA-94115/15073236_zpid/#image=lightbox%3Dtrue,,,2561,2561,Suzanne Agasi,http://www.zillow.com/profile/SuzanneAgasi/,http://www.2200PacificAvenue.com,2015-08-22 11:03:00.0,436040,,Active,For sale by agent,1690000,,Some Transit,91,"51 nearby routes: 49 bus, 0 rail, 2 other",Walker's Paradise,95,"Luxe living in Pacific Heights with views! This 2 bedroom/ 2 bath has an attractive open floor plan with Italian White Oak throughout plus balcony with beautiful views. Bose Sound system. Built-in bookcases. Granite in Kitchen. Master bedroom has many California Closets. Master bath features amber onyx tile. . Deeded parking. Gorgeous rooftop deck with In-ground pool (heated 90 degrees) with 365 degree views of the bay! Safety and convenience with 24 hour Doorman. Close to lush park, chic shopping, cafes, restaurants.",15073236
